Title,PIC,Summary,Author,Date,Pros,Cons,URL
Galaxy Tab S3 review: The high price of a well-rounded Android tablet,https://cdn.arstechnica.net/wp-content/uploads/2017/03/tabs3_11-760x380.jpg,"It might be better than the Tab S2, but is it worth $600?",Valentina Palladino,2017-03-22,,,https://arstechnica.com/gadgets/2017/03/galaxy-tab-s3-review-the-high-price-of-a-well-rounded-android-tablet/
Torment: Tides of Numenera review: Mind reading,https://cdn.arstechnica.net/wp-content/uploads/2017/03/Torment-6-760x380.jpg,"Planescape-inspired title is fun to read, if not always fun to play.",Steven Strom,2017-03-21,The hodgepodge fantasy world is nearly always interesting,Succeeding at chosen tasks becomes almost unfairly easy in the latter half,https://arstechnica.com/gaming/2017/03/torment-tides-of-numenera-review-mind-reading/
"Fitbit Alta HR review: $150 for a true all-day, all-night fitness tracker",https://cdn.arstechnica.net/wp-content/uploads/2017/03/altahr7-760x380.jpg,Elevating the humble Alta with a heart-rate monitor and sleep facts.,Valentina Palladino,2017-03-27,,,https://arstechnica.com/gadgets/2017/03/fitbit-alta-hr-review-150-for-a-true-all-day-all-night-fitness-tracker/
Mini-review: Asus cranks out another excellent $700 Ultrabook,https://cdn.arstechnica.net/wp-content/uploads/2017/04/DSC06504-760x380.jpg,"There are a couple issues, but overall you get good features for the price.",Andrew Cunningham,2017-04-05,,,https://arstechnica.com/gadgets/2017/04/mini-review-asus-cranks-out-another-excellent-700-ultrabook/
Yooka-Laylee review: Better than a ’90s platformer,https://cdn.arstechnica.net/wp-content/uploads/2017/04/yooka-header-760x380.jpg,Yooka-Laylee changes just enough to support its compelling platforming.,Mark Walton,2017-04-04,Clever puzzles and challenging platforming,Haphazard level design makes navigation without a map tricky,https://arstechnica.com/gaming/2017/04/yooka-laylee-review/
Persona 5 brings depth and complexity to its Robin Hood tale,https://cdn.arstechnica.net/wp-content/uploads/2017/03/P5-3-760x380.jpg,People are more important than profit in this stylish Japanese RPG.,Steven Strom,2017-03-29,,,https://arstechnica.com/gaming/2017/03/persona-5-review-band-of-thieves/
Review: Apple’s $329 iPad is for people who have never upgraded their tablet,https://cdn.arstechnica.net/wp-content/uploads/2017/04/DSC06566-760x380.jpg,"Apple doesn't always build midrange gadgets, but when it does, they're good.",Andrew Cunningham,2017-04-06,"Performance is a big one, and we’ll explore that in more detail later on.",Touch ID and Apple Pay are fully supported.,https://arstechnica.com/gadgets/2017/04/review-apples-329-ipad-is-for-people-who-have-never-upgraded-their-tablet/
HP Elitebook x360 review: A work laptop you’ll like using at home,https://cdn.arstechnica.net/wp-content/uploads/2017/03/elitebookx360_1-760x380.jpg,"No matter where you’re working, HP’s newest business notebook has your back.",Valentina Palladino,2017-04-04,,,https://arstechnica.com/gadgets/2017/04/hp-elitebook-x360-review-a-work-laptop-youll-like-using-at-home/
Samsung Galaxy S8 review: Simply irresistible,https://cdn.arstechnica.net/wp-content/uploads/2017/04/DSC02112-760x380.jpg,"Samsung Galaxy S8 isn't perfect, but it's beautiful and a superb daily companion.",Mark Walton,2017-04-18,,,https://arstechnica.com/gadgets/2017/04/samsung-galaxy-s8-review/
Mini-review: The 2017 MacBook could actually be your everyday laptop,https://cdn.arstechnica.net/wp-content/uploads/2017/06/DSC06826-760x380.jpg,"Speed boosts, better keyboard, and 16GB RAM option expand its versatility.",Andrew Cunningham,2017-06-16,,,https://arstechnica.com/gadgets/2017/06/mini-review-the-2017-macbook-comes-into-its-own/
Intel Optane Memory: How to make revolutionary technology totally boring,https://cdn.arstechnica.net/wp-content/uploads/2017/04/engineering-sample-760x380.jpg,One day 3D XPoint could change the world. But not like this it won't.,Peter Bright,2017-04-24,,,https://arstechnica.com/gadgets/2017/04/intel-optane-memory-how-to-make-revolutionary-technology-totally-boring/
OnePlus 5 review—The best sub-$500 phone you can buy,https://cdn.arstechnica.net/wp-content/uploads/2017/06/1-1-760x380.jpg,"Snapdragon 835, 6GB of RAM, and near-stock Android for $479? Sign us up. ",Ron Amadeo,2017-06-20,"
            ",,https://arstechnica.com/gadgets/2017/06/oneplus-5-review-the-best-sub-500-phone-you-can-buy/
"YouTube TV review: Not a game-changer out of the gate, but it could be soon",https://cdn.arstechnica.net/wp-content/uploads/2013/05/youtube-353x215.jpg,"Using it is easy, but it doesn't offer multiple tiers or apps for many platforms.",Valentina Palladino,2017-04-20,,,https://arstechnica.com/information-technology/2017/04/youtube-tv-review-not-a-game-changer-out-of-the-gate-but-it-could-be-soon/
Virtual Rick-ality proves why Rick and Morty is great—and why VR has its limits,https://cdn.arstechnica.net/wp-content/uploads/2017/04/20170419193139_1-611x380.jpg,"Comedy's tough in video games, a fact proven by everything R&M gets right—and wrong.",Sam Machkovech,2017-04-20,As much authentic ,"In purely mechanical terms, there's less to do than in ",https://arstechnica.com/gaming/2017/04/virtual-rick-ality-proves-why-rick-and-morty-is-great-and-why-vr-has-its-limits/
"Galaxy S8 review: Gorgeous new hardware, same Samsung gimmicks",https://cdn.arstechnica.net/wp-content/uploads/2017/04/Samsung-Galaxy-S8-12-760x380.jpg,First flagship since the Note 7 mess doesn't always put its best foot forward.,Ron Amadeo,2017-04-21,,,https://arstechnica.com/gadgets/2017/04/samsung-galaxy-s8-review-shiny-new-hardware-meets-old-software-habits/
Nintendo New 2DS XL mini-review: The best version of the 3DS hardware yet,https://cdn.arstechnica.net/wp-content/uploads/2017/06/DSC02934-2-760x380.jpg,"New 2DS XL is smaller, lighter, and cheaper. What more could you ask for?",Mark Walton,2017-06-27,,,https://arstechnica.com/gaming/2017/06/nintendo-new-2ds-xl-review/
Crash Bandicoot N. Sane Trilogy: As good as the uneven series will ever get,https://cdn.arstechnica.net/wp-content/uploads/2017/06/3740_18_016_s20170622-0013-760x380.jpg,"Review: Gorgeous remake picks authenticity over improvement, for better and for worse.",Sam Machkovech,2017-07-02,You're getting your money's worth in terms of old content brought back to life,The trilogy's reliance on repetitive levels can get old fast,https://arstechnica.com/gaming/2017/07/crash-bandicoot-n-sane-trilogy-as-good-as-the-uneven-series-will-ever-get/
"Intel Core i9-7900X review: The fastest chip in the world, but too darn expensive",https://cdn.arstechnica.net/wp-content/uploads/2017/07/DSC02987-760x380.jpg,"When eight-core Ryzen costs £300, do any of these new Intel chips make sense?",Mark Walton,2017-07-04,,,https://arstechnica.com/gadgets/2017/07/intel-core-i9-fastest-chip-but-too-darn-expensive/
Final Fantasy XII: The Zodiac Age review: Reinforced for reexamination,https://cdn.arstechnica.net/wp-content/uploads/2017/07/FFXII-9-760x380.jpg,FFXII remake improves the original's weirdness while preserving its best qualities.,Steven Strom,2017-07-10,"Fast-forward function saves time, improves pacing.",Grinding for gil can still get tedious.,https://arstechnica.com/gaming/2017/07/final-fantasy-xii-the-zodiac-age-review-reinforced-for-reexamination/
"Surface Laptop is just a laptop, making it Microsoft’s most baffling release yet",https://cdn.arstechnica.net/wp-content/uploads/2017/07/2-760x380.png,Review: The Surface Laptop is far and away Microsoft's least ambitious hardware.,Peter Bright,2017-07-21,,,https://arstechnica.com/gadgets/2017/07/surface-laptop-is-just-a-laptop-making-it-microsofts-most-baffling-release-yet/
Splatoon 2 redeems the most clever online shooter series in years,https://cdn.arstechnica.net/wp-content/uploads/2017/07/Switch_Splatoon2_scrn_HeroMode_Marie_01-760x380.jpg,We have a lot to say about Nintendo finally getting an online game (mostly) right.,Sam Machkovech,2017-07-18,,,https://arstechnica.com/gaming/2017/07/splatoon-2-review-greatness-hides-behind-a-familiar-coat-of-paint/
The external graphics dream is real: Sonnet eGFX Breakaway Box reviewed,https://cdn.arstechnica.net/wp-content/uploads/2017/07/DSC03138-760x380.jpg,"But even with a Thunderbolt 3 connection, there are still trade-offs to be made.",Mark Walton,2017-08-03,,,https://arstechnica.com/gadgets/2017/08/laptop-external-graphics-card-review/
Pyre review: A brilliant reinvention of the term “fantasy sports”,https://cdn.arstechnica.net/wp-content/uploads/2017/07/Pyre_Wallpaper_Ars-760x380.jpg,Bastion creators spilled some e-sports into a wonderful action-RPG crossover.,Sam Machkovech,2017-07-25,A memorable quest through the limbo world of the Downside,"No online play. This is a frame-perfect competition game, but you have been warned",https://arstechnica.com/gaming/2017/07/pyre-review/
"Review: Why I can’t stop killing a cute, puzzle-solving dog named Fidel",https://cdn.arstechnica.net/wp-content/uploads/2017/08/Screen-Shot-2017-08-01-at-11.16.47-AM-1-760x380.png,"Yes, there is now a Witness-like genre, but out-of-nowhere game has refreshing twist.",Sam Machkovech,2017-08-01,,,https://arstechnica.com/gaming/2017/08/review-why-i-cant-stop-killing-a-cute-puzzle-solving-dog-named-fidel/
Toshiba Portégé x30 review: What can work laptops learn from consumer devices?,https://cdn.arstechnica.net/wp-content/uploads/2017/08/portegex30_18-760x380.jpg,Toshiba's take on modernizing the typically boring work-issued clamshell.,Valentina Palladino,2017-08-08,,,https://arstechnica.com/gadgets/2017/08/toshiba-portege-x30-review-what-can-work-laptops-learn-from-consumer-devices/
Fortnite poisons a potentially great game with agonizing F2P limits,https://cdn.arstechnica.net/wp-content/uploads/2017/08/BoB_combatShot_var2-760x380.jpg,"""Paid early access"" experiment starts strong, but economics ruin the potential.",Sam Machkovech,2017-08-08,,,https://arstechnica.com/gaming/2017/08/a-fort-week-with-fortnite-fascinating-f2p-game-but-are-we-having-fun-yet/
Fenix 5S reviewed: Exactly what you’d expect from a $600 Garmin sport watch,https://cdn.arstechnica.net/wp-content/uploads/2017/04/fenix5s_12-760x380.jpg,"Great for well-rounded athletes, unnecessary for most.",Valentina Palladino,2017-04-22,,,https://arstechnica.com/gadgets/2017/04/fenix-5s-reviewed-exactly-what-youd-expect-from-a-600-garmin-sport-watch/
AMD Threadripper 1950X review: Better than Intel in almost every way,https://cdn.arstechnica.net/wp-content/uploads/2017/08/DSC03289-760x380.jpg,"Cheaper, faster, and more feature-rich than Skylake-X—what's not to love?",Mark Walton,2017-08-10,,,https://arstechnica.com/gadgets/2017/08/amd-threadripper-review-1950x-1920x/
Sonic Mania review: 16-bit return breathes new life into struggling series,https://cdn.arstechnica.net/wp-content/uploads/2017/08/Sonic-Mania_20170811152248-760x380.jpg,"Tasteful mix of classic levels, new ideas bolstered by amazing design, tight controls.",Sam Machkovech,2017-08-14,,,https://arstechnica.com/gaming/2017/08/sonic-mania-review-a-rich-return-to-16-bit-form-despite-potholes/
iPhone X review: Early adopting the future,https://cdn.arstechnica.net/wp-content/uploads/2017/11/iPhone-X-front-760x380.jpg,The most expensive iPhone ever is Apple's proposal for the future of mobile.,Samuel Axon,2017-11-03,,,https://arstechnica.com/gadgets/2017/11/iphone-x-review-early-adopting-the-future/
"Without Nathan Drake, Uncharted: Lost Legacy is still just Uncharted",https://cdn.arstechnica.net/wp-content/uploads/2017/08/Uncharted_-The-Lost-Legacy™_20170815161640-760x380.jpg,Review: By-the-numbers spin-off doesn't quite sell its new protagonists.,Kyle Orland,2017-08-17,Incredibly gorgeous architecture and sculpture in detailed jungle ruins.,New protagonists never quite gel as a team.,https://arstechnica.com/gaming/2017/08/without-nathan-drake-uncharted-lost-legacy-is-still-just-uncharted/
Harman Kardon Invoke review: Cortana isn’t too comfortable in the home yet,https://cdn.arstechnica.net/wp-content/uploads/2017/10/HKinvoke6-760x380.jpg,Microsoft needs to do some tweaking to make Cortana a better at-home assistant.,Valentina Palladino,2017-10-30,Great sound quality.,"Cortana only responds to ""Hey Cortana."" No variations allowed.",https://arstechnica.com/gadgets/2017/10/harman-kardon-invoke-review-cortana-isnt-too-comfortable-in-the-home-yet/
"Under Armour HOVR review: Smarter running shoes, light on gimmicks",https://cdn.arstechnica.net/wp-content/uploads/2018/01/UA_HOVR2-760x380.jpg,Why buy a smart wristband when a pair of $140 shoes can track every run?,Valentina Palladino,2018-02-08,,,https://arstechnica.com/gadgets/2018/02/under-armour-hovr-review-smarter-running-shoes-light-on-gimmicks/
"Surface Book 2 review: Monster performance, but lightning hasn’t struck twice",https://cdn.arstechnica.net/wp-content/uploads/2017/11/surface-book-2-760x380.jpg,"To be frank, a system this expensive (~$2,500) needs to be more forward-looking.",Peter Bright,2017-11-16,,,https://arstechnica.com/gadgets/2017/11/surface-book-2-review-monster-performance-but-lightning-hasnt-struck-twice/
Roku Ultra and Streaming Stick+ review: High-end streaming with low-end frills,https://cdn.arstechnica.net/wp-content/uploads/2017/12/Roku-Ultra-and-Streaming-Stick-Plus-760x380.jpg,The company that makes the best low-end devices doesn't impress at the top.,Samuel Axon,2017-12-02,,,https://arstechnica.com/gadgets/2017/12/roku-ultra-and-streaming-stick-review-high-end-streaming-with-low-end-frills/
"HP Spectre 13 2017 review: A killer laptop, now touch-friendly",https://cdn.arstechnica.net/wp-content/uploads/2017/11/spectre132017_17-760x380.jpg,"Video: Besides 8th-gen Intel CPUs, a standard touchscreen elevates the new Spectre 13.",Valentina Palladino,2017-11-10,,,https://arstechnica.com/gadgets/2017/11/hp-spectre-13-2017-review-a-killer-laptop-now-touch-friendly/
Nvidia GTX 1070 Ti review: A fine graphics card—but price remains high,https://cdn.arstechnica.net/wp-content/uploads/2017/11/DSC09934-760x380.jpg,"Vega 56 should have led to lower prices. Instead, the 1070 Ti maintains the status quo.",Mark Walton,2017-11-02,As much as 25 percent faster than a GTX 1070 at stock speeds,A GTX 1070 price cut would have been better value for consumers,https://arstechnica.com/gadgets/2017/11/nvidia-gtx-1070-ti-review/
"OnePlus 5T review—An outstanding combination of specs, design, and price",https://cdn.arstechnica.net/wp-content/uploads/2017/11/OnePlus-5T-feature-760x380.jpg,OnePlus' $500 wonder makes us question why we'd ever pay $800 for a smartphone.,Ron Amadeo,2017-11-20,,,https://arstechnica.com/gadgets/2017/11/oneplus-5t-review-an-outstanding-combination-of-specs-design-and-price/
iMac Pro review: Working as intended,https://cdn.arstechnica.net/wp-content/uploads/2018/02/iMac-Pro-back-760x380.jpg,"The iMac Pro offers great performance, but does it meet pros' specialized needs?",Samuel Axon,2018-02-16,,,https://arstechnica.com/gadgets/2018/02/imac-pro-review-not-a-consumer-machine-but-not-quite-perfect-for-pros-either/
Civilization VI: Rise and Fall review: A few turns closer to a Golden Age,https://cdn.arstechnica.net/wp-content/uploads/2018/02/Civilization-VI-city-closeup-760x380.jpg,This expansion reinvents the wheel. Some experiments work better than others.,Samuel Axon,2018-02-08,,,https://arstechnica.com/gaming/2018/02/civilization-vi-rise-and-fall-review-a-few-turns-closer-to-a-golden-age/
