PIC,Title,Author,Pros,Cons,OCN,Summary,Verdict,URL,Date,Review_Date,Score,Scale,SID,Product_Name
https://i.rtings.com/images/reviews/headphones/beats/solo-pro/solo-pro-design-medium.jpg,Beats Solo Pro Wireless Review,Jake Thauvette,Very well-built design.,Mediocre microphone performance.,Headphones,"The Beats Solo Pro are very well-built on-ear headphones that have a fairly neutral sound profile that's a bit on the exciting side, with a bit of extra bass and...","Decent for mixed usage. These on-ear headphones are great to use during your commute or at the office while enjoying your music with good fidelity. However, they won't be as comfortable for everyone due to their tight fit. They'll be better than over-ears for sports, but still won't be a great option. Also, they aren't designed for gaming and their microphone performance is quite lackluster so it won't be great for phone calls either.",https://www.rtings.com/headphones/reviews/beats/solo-pro-wireless,2019-11-13,2019-11-13 00:00:00,6.9,10,beats/solo-pro-wireless,Beats Solo Pro Wireless
https://i.rtings.com/images/reviews/headphones/bgvp/dm6/dm6-design-medium.jpg,BGVP DM6 Review,Jean-Simon Bonneterre,Durable and stable design.,Slightly bulky earbuds.,Headphones,The BGVP DM6 are okay-sounding wired in-ears that have a high-end design. They have a nice look thanks to their transparent earbud casing that lets you see the e...,"Okay for mixed usage. Their sound is a bit boomy and cluttered, which won’t be ideal for critical listening. Also, their fit isn’t ideal for smaller ears and won’t be comfortable for long periods of time. Their isolation is good enough for commuting, but their wired design won’t be as optimal as a wireless one. Their ear-hook design is very stable for sports and the small buds don’t trap heat inside your ears. Their short cable won’t be great for watching TV from your couch, and since they don’t have a microphone, you won’t be able to communicate during online games.",https://www.rtings.com/headphones/reviews/bgvp/dm6,2019-03-27,2019-03-27 00:00:00,5.9,10,bgvp/dm6,BGVP DM6
https://i.rtings.com/images/reviews/headphones/brainwavz/hm5/hm5-design-medium.jpg,BRAINWAVZ HM5 Review,Sam Vafaei,Good audio reproduction.,Poor noise isolation.,Headphones,The Brainwavz HM5 are good critical listening headphones with a bulky but comfortable design. They're well padded and have spacious ear cups you can wear for hou...,"Average for mixed usage. The Brainwavz HM5 are best used for critical listening and will be a bit too bulky for commuting or sports. They also do not block a lot of noise so they won""t be the ideal headphones to use in loud environments. But on the upside, they have a well-balanced sound and a comfortable design that makes them a great choice for casual and critical listening. They also have low latency for watching movies since they're wired but won't have the convening range of wireless TV and gaming headphones.",https://www.rtings.com/headphones/reviews/brainwavz/hm5,2018-05-08,2018-05-08 00:00:00,6.0,10,brainwavz/hm5,BRAINWAVZ HM5
https://i.rtings.com/images/reviews/headphones/b-o-play/h9i/h9i-design-medium.jpg,B&O PLAY Beoplay H9i Wireless Review,Jean-Simon Bonneterre,Great design and build quality.,Worse ANC than comparable headphones.,Headphones,"The B&O PLAY H9i are decent noise cancelling over-ear headphones that can be used for a variety of daily use cases. They have an exciting V-shaped sound profile,...","Acceptable for mixed usage. These headphones have an exciting sound profile that will be better suited for bass-heavy genres. They're also ANC, but they don’t block that much noise. They’ll still be a decent option for commuting and to use at the office, but aren’t the best performing ANC headphones. Their high-end over-ear design isn't designed for sports. They also aren’t very stable, so running or doing any physical activity with these headphones is not recommended. Also, due to their Bluetooth latency, they’ll be sub-par for gaming and watching TV content.",https://www.rtings.com/headphones/reviews/b-o-play/beoplay-h9i-wireless,2019-05-01,2019-05-01 00:00:00,7.0,10,b-o-play/beoplay-h9i-wireless,B&O PLAY Beoplay H9i Wireless
https://i.rtings.com/images/reviews/headphones/b-o-play/h9/h9-design-medium.jpg,B&O PLAY Beoplay H9 Gen 1 Wireless Review,Marc Henney,Great design and build quality,Mediocre-at-best noise isolation,Headphones,"The Beoplay H9 are decent mixed-usage headphones with a great premium design and a comfortable over-ear fit. They look and feel very durable, and they're relativ...","Decent for mixed usage. The Beoplay H9 have a premium design and a high-end build quality that's comfortable and easy-to-use. They have a decent sound quality that doesn't quite sound as good as the H6 but they support the Beoplay app so you can EQ them to reduce some of the overpowering bass. However, this means they won't be the ideal headphones for more critical listeners and their weak isolation does not block a lot of noise so they won't be the best headphones for loud environments or commuting. They're also a bit too unstable for sports and have a lot of latency when used wirelessly.",https://www.rtings.com/headphones/reviews/b-o-play/beoplay-h9-gen-1-wireless,2018-03-29,2018-03-29 00:00:00,6.9,10,b-o-play/beoplay-h9-gen-1-wireless,B&O PLAY Beoplay H9 Gen 1 Wireless
https://i.rtings.com/images/reviews/headphones/b-o-play/e8/e8-design-medium.jpg,B&O PLAY Beoplay E8 Truly Wireless 2018 Review,Sam Vafaei,High-end and durable build quality.,Relatively high latency.,Headphones,"The Beoplay E8 are decent mixed-usage truly wireless in-ears, with a great design. They look and feel like premium headphones and have a durable build quality th...","The B&O Play E8 are above-average truly wireless in-ears for mixed usage. They're great for sports and commuting thanks to their compact, stable design and surprisingly good passive isolation. They're also sufficiently comfortable for an in-ear and barely leak even at high volumes. Unfortunately, they have a bit too much latency for gaming and watching movies although they perform much better than other truly wireless designs. Pairing and their control scheme can also be somewhat of a hassle at times. On the upside, they have a decent, customizable sound that's a bit sharp but should be good enough for casual listening.",https://www.rtings.com/headphones/reviews/b-o-play/beoplay-e8-truly-wireless-2018,2018-03-06,2018-03-06 00:00:00,7.3,10,b-o-play/beoplay-e8-truly-wireless-2018,B&O PLAY Beoplay E8 Truly Wireless 2018
https://i.rtings.com/images/reviews/headphones/b-o-play/earset-wireless/earset-wireless-design-medium.jpg,B&O PLAY Earset Wireless Review,Sam Vafaei,Premium looking design.,"Poor noise isolation, by design.",Headphones,"The Beoplay Earset Wireless are mediocre mixed-usage headphones with a well-built, premium design and stable ear hooks for sports. They have an open earbud fit t...","Mediocre-at-best for mixed usage. These headphones have an open fit and stable ear-hook design that makes them a decent option for sports and running outdoors. However, they are not sweatproof or specially made for sports so they won't be the ideal option for more intense work out routines. Unfortunately, their old school earbud design means they will not provide enough isolation for more noisy environments like commuting. Their sound quality is also mediocre with a lot of bass and a fairly pronounced treble range that will not be ideal for more critical listeners.",https://www.rtings.com/headphones/reviews/b-o-play/earset-wireless,2018-06-22,2018-06-22 00:00:00,5.9,10,b-o-play/earset-wireless,B&O PLAY Earset Wireless
https://i.rtings.com/images/reviews/headphones/b-o-play/e8-2-0/e8-2-0-design-medium.jpg,B&O PLAY Beoplay E8 2.0 Truly Wireless 2019 Review,Jean-Simon Bonneterre,Wireless charging case.,High latency.,Headphones,"The B&O Play E8 2.0 are premium truly wireless earbuds that are versatile for a variety of everyday use cases. They isolate well, can be used for commuting, and ...","Satisfactory for mixed usage. The Bang & Olufsen E8 2.0 are high-end truly wireless earbuds that have an okay audio reproduction but great isolation performance, which is good for commuting and to use at the office. Their design is breathable and very portable, making them a great option for sports as well. Unfortunately, like most Bluetooth headphones, they aren’t the best for watching TV due to their latency, and their microphone is sub-par and won’t be suitable for online gaming.",https://www.rtings.com/headphones/reviews/b-o-play/beoplay-e8-2-0-truly-wireless-2019,2019-03-20,2019-03-20 00:00:00,7.3,10,b-o-play/beoplay-e8-2-0-truly-wireless-2019,B&O PLAY Beoplay E8 2.0 Truly Wireless 2019
https://i.rtings.com/images/reviews/headphones/audio-technica/ath-anc7b/ath-anc7b-design-medium.jpg,Audio-Technica ATH-ANC7B Review,Sam Vafaei,Decent audio reproduction.,Leaks a lot of sound.,Headphones,The Audio-Technica ATH-ANC7b are decent headphones that perform moderately well in most of our tested categories. They have an above-average sound quality and ca...,"These headphones would do reasonably well as everyday casual headphones, but their leakage could be a concern for some listeners.",https://www.rtings.com/headphones/reviews/audio-technica/ath-anc7b,2016-05-18,2016-05-18 00:00:00,6.2,10,audio-technica/ath-anc7b,Audio-Technica ATH-ANC7B
https://i.rtings.com/images/reviews/headphones/audio-technica/ath-ad700x/ath-ad700x-design-medium.jpg,Audio-Technica ATH-AD700X Review,Sam Vafaei,Above-average and open sound quality.,"Very sensitive to ambient noise, by design.",Headphones,The Audio-Technica ATH-AD700X are budget open-back headphones that deliver an above-average sound for critical listening. They're comfortable and decently well b...,"These headphones are not designed for everyday, casual use.",https://www.rtings.com/headphones/reviews/audio-technica/ath-ad700x,2016-09-12,2016-09-12 00:00:00,5.1,10,audio-technica/ath-ad700x,Audio-Technica ATH-AD700X
https://i.rtings.com/images/reviews/headphones/b-o-play/e8-3-0/e8-3-0-design-medium.jpg,B&O PLAY E8 3.0 True Wireless Review,Jake Thauvette,Sleek and lightweight.,Reduced passive noise isolation.,Headphones,The B&O PLAY E8 3.0 True Wireless are the 3rd generation of the E8 headphones. They're premium in-ear headphones that are versatile for everyday life. While they...,"Decent for mixed usage. The Beoplay E8 3.0 are premium truly wireless earbuds with a warm sound profile. They might not please fans of neutral sound but they'll be adequate for casual listening. When you're commuting, they won't reduce much noise from engine rumbles. However, in the office, their passive noise isolation will block out some chatter. These earbuds also aren't gaming headphones: they can't be used on the PS4 or Xbox One and their high latency makes watching videos or playing games on PC frustrating.",https://www.rtings.com/headphones/reviews/b-o-play/e8-3-0-true-wireless,2020-03-03,2020-03-03 00:00:00,7.0,10,b-o-play/e8-3-0-true-wireless,B&O PLAY E8 3.0 True Wireless
https://i.rtings.com/images/reviews/headphones/audio-technica/ath-anc7b-svis/ath-anc7b-svis-design-medium.jpg,Audio-Technica ATH-ANC7B SVIS Review,Sam Vafaei,Decent audio reproduction.,Poor noise isolation.,Headphones,The Audio-Technica ATH-ANC7B SVIS Noise-Cancelling are average headphones with decent audio reproduction. They deliver good bass but struggle with higher tones a...,These headphones do not excel in any use case. They struggle with subpar noise isolation and leakage. They also have a dull sound quality.,https://www.rtings.com/headphones/reviews/audio-technica/ath-anc7b-svis,2016-03-10,2016-03-10 00:00:00,6.3,10,audio-technica/ath-anc7b-svis,Audio-Technica ATH-ANC7B SVIS
https://i.rtings.com/images/reviews/headphones/audio-technica/ath-anc29/ath-anc29-design-medium.jpg,Audio-Technica ATH-ANC29  Review,Sam Vafaei,Lightweight design.,Odd ear cup size is not comfortable for everyone.,Headphones,"The Audio-Technica ATH-ANC29 QuietPoint have great bass that adds excitement to the tracks they reproduce. Unfortunately, they have a bland design that's slightl...",These headphones do not excel in any use case. They don't isolate well enough for commute or office use. They don't have a good enough sound for critical listening or recording. They're also too unstable for sports.,https://www.rtings.com/headphones/reviews/audio-technica/ath-anc29,2016-04-08,2016-04-08 00:00:00,5.9,10,audio-technica/ath-anc29,Audio-Technica ATH-ANC29 
https://i.rtings.com/images/reviews/headphones/audio-technica/ath-anc27x/ath-anc27x-design-medium.jpg,Audio-Technica ATH-ANC27x Review,Sam Vafaei,No noticeable harmonic distortion.,Poor isolation.,Headphones,The Audio-Technica ATH-ANC27x QuietPoint are below-average headphones that poorly isolate listeners from ambient noise. They sound exceedingly bass-heavy and fee...,The ATH-ANC27x are not good everyday headphones. They don't isolate well. They don't have a good sound for critical listening or recording. They're also too unstable for sports.,https://www.rtings.com/headphones/reviews/audio-technica/ath-anc27x,2016-04-19,2016-04-19 00:00:00,5.5,10,audio-technica/ath-anc27x,Audio-Technica ATH-ANC27x
