Title,PIC,Date,Summary,Date Format,Product_Name,Source_internal_id,OCN,URL,Author,Rating,Scale
Nvidia GeForce GTX 1660 Review: The Turing Onslaught Continues,https://cdn.mos.cms.futurecdn.net/NmxZc7aMRH3G95zpRVp8C4-1200-80.jpg,2019-03-14,"By trimming a couple of SMs from TU116 and swapping GDDR6 for GDDR5 memory, Nvidia turns GeForce GTX 1660 Ti into a vanilla 1660. Does the $220 Turing-based board retain enough performance to outmaneuver Radeon RX 590, though?",2019-03-14 00:00:00,Nvidia GeForce GTX 1660,YtspqMBZhqujZPaVRQZkQo,Graphics,"https://www.tomshardware.com/uk/reviews/nvidia-geforce-gtx-1660-turing-tu116,6027.html",Chris Angelini,4,5,"Based on the same TU116 processor as GeForce GTX 1660 Ti, Nvidia’s GeForce GTX 1660 loses two Streaming Multiprocessors and swaps out GDDR6 memory for slower GDDR5. As a result, it remains an excellent choice for gaming at 1920x1080 but isn’t recommended for 2560x1440. Just be sure to comparison shop before making your purchase. Hot deals on Radeon RX 580 cards may warrant a look, despite their lower performance.",Excellent 1080p performance,Excellent 1080p performance
Intel Core i9-9900KF Review: Disabled Graphics and No Discount ,https://cdn.mos.cms.futurecdn.net/PX8LcQXKMjqkdAVbeqPkbP-1200-80.jpg,2019-03-15,Intel's eight-core sixteen-thread Core i9-9900KF comes with disabled graphics but has a higher price tag than the full-featured Core i9-9900K. ,2019-03-15 00:00:00,Intel Core i9-9900KF,oHiEsahJZYKcMTGyWBysF4,Components,"https://www.tomshardware.com/uk/reviews/intel-core-i9-9900kf-disabled-graphics,6004.html",Paul Alcorn,2,5,"Intel’s Core i9-9900KF lacks integrated graphics, but includes all of the other features you get from Core i9-9900K, including eight cores, high frequencies, and a solder-based thermal interface material for improving cooling performance. Like its counterpart, the Core i9-9990KF is the fastest mainstream processor on the market. But unless it lands on shelves at a significant discount, you're better off waiting for the -9900K to enjoy better availability.",Performance in both single- and multi-threaded workloads,Performance in both single- and multi-threaded workloads
Plugable USBC-NVMe SSD Enclosure Review: Tool-Free NVMe With USB Type-C,https://cdn.mos.cms.futurecdn.net/zrJJwtEcSzwPF3UyhtLRQn-1200-80.jpg,2019-03-18,"Plugable's USBC-NVMe enclosure lets you slap in a M.2 SSD for fast, portable storage. ",2019-03-18 00:00:00,Plugable USBC-NVMe SSD Enclosure,CS7MFzrTkMG7TVoGVtwJZh,SSD,"https://www.tomshardware.com/uk/reviews/plugable-usb-type-c-nvme-ssd-enclosure,6015.html",Sean Webster,4,5,"The Plugable USBC-NVMe enclosure speeds things up with 10Gb/s of throughput at your disposal. The $50 price point is affordable, while the tool-free design makes dropping in an M.2 SSD a snap. ",Tool-free design,Tool-free design
Cooler Master MasterCase NR600 Review: Budget Case Excellence,https://cdn.mos.cms.futurecdn.net/zvGNTx3yWSC5iFDbWaNZjn-1200-80.jpg,2019-03-19,"In the market for a sleek and stylish chassis that won't break the bank? Cooler Master’s latest MasterCase NR600 offers great looks, good performance and features galore, all for only $70.",2019-03-19 00:00:00,Cooler Master MasterCase NR600,gqjcuMszenCPEtanCTXCFk,ATX,"https://www.tomshardware.com/uk/reviews/cooler-master-mastercase-nr600-atx-case,6037.html",Steven Lynch,4.5,5,"Great looks, good performance, features galore, and a low price make the MasterCase a great value, despite its single intake fan and no Type-C connector.",Surprisingly good thermal performance,Surprisingly good thermal performance
Acer Predator Triton 500 Review: RTX 2060 Holds its Own,https://cdn.mos.cms.futurecdn.net/xacExJ47pXrc5zG4DLYvCd-1200-80.jpg,2019-03-20,"The Acer Predator Triton 500 has a sleek, lightweight design and an RTX 2060 but is riddled with too much bloatware.",2019-03-20 00:00:00,Acer Predator Triton 500,bBJNBcAYXfFb9vRfpt77CW,Acer,"https://www.tomshardware.com/uk/reviews/acer-predator-triton-500-gaming-laptop,6030.html",Andrew E. Freedman,4,5,"The Acer Predator Triton 500 has a sleek, lightweight design and an RTX 2060 but is riddled with too much bloatware.",Slim design,Slim design
Corsair One Pro i180 Review: Full Power in a Tiny Tower,https://cdn.mos.cms.futurecdn.net/khAhqGwFCHMqxz2wD6nNKf-1200-80.jpg,2019-03-21,"Content creation professionals, take note. Corsair’s compact One Pro i180 is compact, powerful, and (mostly) quiet.",2019-03-21 00:00:00,Corsair One Pro i180,ZCQe9cdmFFvu62rHY93kCT,Corsair,"https://www.tomshardware.com/uk/reviews/corsair-one-pro-i180-desktop,6040.html",Matt Safford,4,5,"Content creation professionals and pro-sumers with little desk space, take note. If you need serious computing muscle for tasks like high-end media production, you’ll be hard-pressed to find a better option than Corsair’s top-end One Pro i180.",Extremely powerful components,Extremely powerful components
Lenovo Legion Y740 Gaming Laptop Review: Smooth Operator,https://cdn.mos.cms.futurecdn.net/V7b3hj8RUuxgDziNXPbP3-1200-80.jpg,2019-03-22,"The Lenovo Legion Y740 performs as well as it looks. Unfortunately, some physical flaws, like a nose-shooting webcam and weak keyboard hold it back.",2019-03-22 00:00:00,Lenovo Legion Y740 Gaming Laptop,ztNnqu2EHjcqMHLHa5H4JP,Laptops,"https://www.tomshardware.com/uk/reviews/lenovo-legion-y740-gaming-laptop,6039.html",Scharon Harding,4,5,"The Lenovo Legion Y740 performs as well as it looks. Unfortunately, some physical flaws, like a nose-shooting webcam and weak questionable keyboard hold it back.",Above-average frame rates,Above-average frame rates
"Wooting One Keyboard Review: Analog Switches, Great for Your Digits",https://cdn.mos.cms.futurecdn.net/sZ6VKTFAKW2FTc6RGWhKDf-1200-80.jpg,2019-03-24,"The Wooting One is a compact keyboard that stands alone, thanks to its analog switches and customizable actuation point.",2019-03-24 00:00:00,Wooting One Keyboard,sU2bWTHG57RqNLDNrJLgC,Keyboards,"https://www.tomshardware.com/uk/reviews/wooting-one-keyboard,6043.html",Alex Cox,4,5,"Packed with possibilities and pulled off with panache, the Wooting One is a compact keyboard that stands alone, thanks to its analog switches and customizable actuation point.",Unique analog input,Unique analog input
Asus ROG Strix Z390-E Gaming Review: Stretching The Envelope,https://cdn.mos.cms.futurecdn.net/HXU3Fh9DJgDyqXRPqSok2P-1200-80.jpg,2019-03-25,Intel’s Core i9-9900K has pushed mid-level enthusiast motherboard pricing well into what was once considered the high-end. Can Asus’s Z390-E Gaming win this market?,2019-03-25 00:00:00,Asus ROG Strix Z390-E Gaming,upjreh3UYZ4UJUmsQEuit7,Asus,"https://www.tomshardware.com/uk/reviews/asus-rog-strix-z390-e-gaming-atx-motherboard,6042.html",Thomas Soderstrom,3.5,5,Buyers who love Asus’s software suite should have no trouble justifying it as a paid-for feature. Those who care not for the software might instead wait for the next round of rebates,Great efficiency,Great efficiency
HP Spectre x360 15 (2019) Laptop Review: An Edgier Look,https://cdn.mos.cms.futurecdn.net/MeLbzpcSkpM5H2Lhq4ac27-1200-80.jpg,2019-03-27,"The HP Spectre x360 (15-inch) is a powerful convertible laptop for creatives with impressive audio, but the display is too dim.
",2019-03-27 00:00:00,HP Spectre x360 15 (2019) Laptop,U9x535UVdmCHCYWV3w8Q4m,Hewlett Packard,"https://www.tomshardware.com/uk/reviews/hp-spectre-x360-15-inch-laptop,6049.html",Andrew E. Freedman,4,5,"The HP Spectre x360 (15-inch) is a powerful convertible laptop for creatives, with impressive audio, but the display is too dim.",Beautiful blue color,Beautiful blue color
DeepCool Gamer Storm Fryzen TR4 Cooler Review: Better for Budget Builds,https://cdn.mos.cms.futurecdn.net/ogUat6XPiueW6eU6mFNg2g-1200-80.jpg,2019-03-28,The beastly Ryzen Threadripper 2900WX is a powerhouse of a CPU that devours workload threads and gobs of electricity: Can the Fryzen free it from similarly enormous cooling requirements?,2019-03-28 00:00:00,DeepCool Gamer Storm Fryzen TR4 Cooler,rHYinKmpCk9pDNxRPAp4pC,AMD,"https://www.tomshardware.com/uk/reviews/deepcool-gamer-storm-fryzen-tr4-amd-cpu-cooler,6048.html",Garrett Carver,3.5,5,"While the DeepCool Gamer Storm Fryzen TR4 may very well be an excellent AMD Ryzen all-rounder cooler with a handsome façade and RGB lighting accents, it doesn’t quite keep up with other dedicated Threadripper cooling solutions when it comes to taming our fire-breathing 2990WX running at 3.40Ghz and 1.20v.",Decent price for Threadripper compatibility,Decent price for Threadripper compatibility
Samsung 983 ZET SSD Review: Z-NAND Takes On Optane,https://cdn.mos.cms.futurecdn.net/rS8hoxknqbRxfzdmzmSeUj-1200-80.jpg,2019-03-29,Samsung's new Z-NAND powered 983 ZET goes toe-to-toe with Intel's Optane. ,2019-03-29 00:00:00,Samsung 983 ZET SSD,MQv9rwd4BHysmuUNZa6a28,Review,"https://www.tomshardware.com/uk/reviews/samsung-983-zet-z-nand-optane-ssd,6036.html",Sean Webster,4.5,5,"Samsung’s 983 ZET comes to the market at just over $2/GB. It boasts incredible performance specifications, but its ultra-low latency (under 0.03ms) races ahead of competing SSDs. The 983 ZET comes closer in performance to Intel's Optane devices and helps fill the gap between DRAM and flash in latency sensitive, read-intensive workloads.","Solid performance, especially at low QD","Solid performance, especially at low QD"
"Noblechairs Hero Gaming Chair Review: Refined, But Firm",https://cdn.mos.cms.futurecdn.net/cvdvQgoU5EiaNiN9XQmxRP-1200-80.jpg,2019-03-30,"The Noblechairs Hero is an elegant gaming chair that’s easy to build, but it’s on the stiff side and costs quite a bit.
",2019-03-30 00:00:00,Noblechairs Hero Gaming Chair,6u6Ubu2GjXQcwmofJNVSf9,Gaming,"https://www.tomshardware.com/uk/reviews/noblechairs-hero-gaming-chair,6050.html",Andrew E. Freedman,4,5,"The Noblechairs Hero is an elegant gaming chair that’s easy to build, but it’s on the stiff side and costs quite a bit.",Adjustable back support,Adjustable back support
Patriot Viper Steel DDR4-4400: One Speedy Serpent,https://cdn.mos.cms.futurecdn.net/CVHmfkyaWyVHyCwdWTeRiQ-1200-80.jpg,2019-02-16,"There's no steel here, but the performance is real: Patriot’s DDR4-4400 kit is the best-performing 2x8GB model we’ve tested.",2019-02-16 00:00:00,Patriot Viper Steel DDR4-4400: One Speedy Serpent,72mZvU6XSGHZqpyAHnG8ef,DRAM,"https://www.tomshardware.com/uk/reviews/patriot-viper-steel-ddr4-4400-c19-16gb-memory-kit,5991.html",Thomas Soderstrom,4.5,5,"For those with a board that can handle its top speed and games or workloads that can take advantage of it, Patriot’s Viper Steel DDR4-4400 16GB kit is an excellent high-performance option that also skips RGB.",Superb 19-19-19-39 DDR4-4400 timings,Superb 19-19-19-39 DDR4-4400 timings
Scythe Kotetsu Mark II TUF Gaming Alliance Cooler Review,https://cdn.mos.cms.futurecdn.net/AKmmPN77JAgnyzg9gcoESJ-1200-80.jpg,2019-02-23,Scythe Kotetsu MkII: Budget RGB cooling designed for overclocking mainstream processors.,2019-02-23 00:00:00,Scythe Kotetsu Mark II TUF Gaming Alliance Cooler Review,UTwwRyENm9b4giPrg4qq5N,Cooling,"https://www.tomshardware.com/uk/reviews/scythe-kotetsu-mark-ii-tuf-gaming-alliance,5994.html",Garrett Carver,3,5,"The Scythe Kotetsu MkII TUF Gaming Alliance misses the mark on HEDT performance cooling, but aligns well with budget gaming builds. BYO (bring your own) RGB controller, though.",Budget pricing,Budget pricing
Antec Torque Case Review: Pretty Vacant,https://cdn.mos.cms.futurecdn.net/QRvhJ9tBT6MWNvzorCiHhk-1200-80.jpg,2019-02-17,The Antec Torque joins a new class of open-air chassis of similar appearance. Does it have the features or performance to to earn our recommendation?,2019-02-17 00:00:00,Antec Torque Case,cMEt5S3kuUcAVXpLrrC8jR,Antec,"https://www.tomshardware.com/uk/reviews/antec-torque-open-air-chassis-atx-case,5985.html",Steven Lynch,2.5,5,"We like its over-the-top styling, class-leading thermal performance, and the inclusion of a USB 3.1 Type-C port. But this chassis is a dirt, dust and pet-hair magnet that also lacks features common in most high-end cases. It's difficult to recommend at its current $350 price. ",Good thermal performance,Good thermal performance
"Corsair Dominator Platinum RGB 32GB DDR4-3600 C16 Review: Bright Lights, Speed City",https://cdn.mos.cms.futurecdn.net/vGdjcTeiDwkFK75q2MsEHU-1200-80.jpg,2019-02-21,"More RGB, more performance. What else does Corsair’s latest Dominator Platinum kit have in store for us?",2019-02-21 00:00:00,Corsair Dominator Platinum RGB 32GB DDR4-3600 C16,bpnTYyCtTsfFrx8wVgBfEL,Corsair,"https://www.tomshardware.com/uk/reviews/corsair-4x8gb-ddr4-3600-c16-dominator-platinum-rgb,5997.html",Thomas Soderstrom,3.5,5,"Fans of Corsair’s iCue RGB environment and DDR4-3600 performance can likely justify the extra cost of its Dominator Platinum RGB CAS 16 kit. But if you don't need the brightest lights, you can find excellent performance and better pricing elsewhere.",Good DDR4-3600 timings,Good DDR4-3600 timings
AMD Athlon 240GE and 220GE Review: Retaking the Low Ground ,https://cdn.mos.cms.futurecdn.net/6sUSwQwgcz6jZTV8tocZHa-1200-80.jpg,2019-02-25,AMD rounds out its Athlon stack with the $65 220GE and $75 240GE. ,2019-02-25 00:00:00,AMD Athlon 240GE and 220GE,zWrXUeQQxkfREKSBuWgoQ9,AMD,"https://www.tomshardware.com/uk/reviews/amd-athlon-220ge-240ge-vega-cpu,5988.html",Paul Alcorn,4.5,5,"AMD's Athlon line-up dominates the low-end for gaming on integrated graphics, and the low price points undercut competing Intel Pentium processors. The addition of unofficial overclocking sweetens the deal, and similar host and graphics processing resources on all three models levels the playing field after tuning, meaning you can score the cheapest model and enjoy the same performance as the most expensive Athlon.",Attractive price,Attractive price
Acer Predator XB273K 4K 144Hz Monitor Review: The Next Best Thing,https://cdn.mos.cms.futurecdn.net/j32zgMCFiP9ynRjKbxARyG-1200-80.jpg,2019-02-21,"The Acer Predator XB273K is a 27-inch HDR, 4K monitor with G-Sync, 144Hz and DCI-P3. Not only is it a killer gaming screen, it goes toe-to-toe with pro displays.",2019-02-21 00:00:00,Acer Predator XB273K 4K 144Hz Monitor,UjYDAwJ53E4GwLbrA46GNV,Acer,"https://www.tomshardware.com/uk/reviews/acer-predator-xb273k-4k-144hz-gaming-monitor-hdr,5998.html",Christian Eberle,4.5,5,"By eschewing the full-array backlight and 1,000 nits peak brightness, the Acer Predator XB273K will save buyers around $500 while still delivering stunning gaming performance and professional-level color accuracy. It’s one of the best monitors we’ve ever tested.",Superb gaming performance,Superb gaming performance
Asus ROG Thor 1200W PSU Review: Asus Brings a Screen to the PSU Party,https://cdn.mos.cms.futurecdn.net/q2NwTFqYp4Doypyuqjqpf4-1200-80.jpg,2019-02-23,"The ROG Thor 1200W is Asus' new top PSU, made in collaboration with Seasonic. It features high performance and silent operation.",2019-02-23 00:00:00,Asus ROG Thor 1200W PSU,4ETeLRZsHocpEHDSDDtduS,Asus,"https://www.tomshardware.com/uk/reviews/asus-rog-thor-1200w-psu,5984.html",Aris Mpitziopoulos,4,5,The Rog Thor 1200W is a good fit for enthusiast users requiring lots of power and silent operation. You won't find a quieter PSU in this capacity range. And the OLED screen further sets this PSU apart from the competition. ,Full power at 47°C,Full power at 47°C
HP SSD EX950 NVMe M.2 SSD Review: Geared for Gaming,https://cdn.mos.cms.futurecdn.net/yHkQGWkc6oWJDWjjWGHfkF-1200-80.jpg,2019-02-26,HP’s SSD EX950 is a wicked fast NVMe M.2 SSD that ranks as one of the best on the market. ,2019-02-26 00:00:00,HP SSD EX950 NVMe M.2 SSD,Zr6qM9SziFKmYuEJStAN5N,Hewlett Packard,"https://www.tomshardware.com/uk/reviews/hp-ex950-nvme-ssd-2tb,5306.html",Sean Webster,4,5,"The HP SSD EX950 boasts a newer, more refined SSD controller and tweaked firmware that dishes out very fast performance. The EX950 is an excellent choice, but competing drives give it a run for its money, so you'll have to check pricing closely.",Solid performance,Solid performance
HP Omen X 65 Emperium Monitor Review: 65 Inches of Gaming Greatness,https://cdn.mos.cms.futurecdn.net/4yS3VovBSNQUHZsWMhAZrT-1200-80.jpg,2019-02-24,"In the world of premium gaming monitors, it doesn’t get bigger, better, or pricier than HP's 4K Omen X 65 Emperium, with HDR, G-Sync, 144Hz, and killer audio.
",2019-02-24 00:00:00,HP Omen X 65 Emperium Monitor,i9GEa5wA4Q8Zc66jsYEmBQ,Gaming,"https://www.tomshardware.com/uk/reviews/hp-omen-x-65-emperium-4k-gaming-monitor,5999.html",Christian Eberle,4.5,5,"There is nothing available in early 2019 that can top the HP Omen X 65 Emperium. It takes big-screen gaming to another level with killer HDR, accurate color and premium performance, with an Nvidia Shield and high-quality audio baked in. Once you’ve seen one in action, you won’t care what it costs.",Pro-level color accuracy,Pro-level color accuracy
